internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133519,Mycetophyllia danaana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Mycetophyllia,danaana,,,,,"Milne Edwards &amp; Haime, 1849",
133520,Pavona chiriquiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,chiriquiensis,,,,,"Glynn Maté &amp; Stemann, 2001",
133521,Stephanocoenia intersepta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ASTROCOENIIDAE,Stephanocoenia,intersepta,,,,,"(Esper, 1795)",
133522,Helioseris cucullata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Helioseris,cucullata,,,,,"(Ellis &amp; Solander, 1786)",
133523,Alveopora fenestrata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,fenestrata,,,,,"(Lamarck, 1816)",
133524,Anacropora pillai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,pillai,,,,,"Veron, 2000",
133525,Montipora monasteriata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,monasteriata,,,,,"(Forskäl, 1775)",
133526,Seriatopora aculeata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,aculeata,,,,,"Quelch, 1886",
133528,Blastomussa merleti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Blastomussa,merleti,,,,,"(Wells, 1961)",
133529,Horastrea indica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,COSCINARAEIDAE,Horastrea,indica,,,,,"Pichon, 1971","For additional taxonomic information, please refer to Benzoni <em>et al.</em> (2012)."
133530,Stylophora subseriata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,subseriata,,,,,"(Ehrenberg, 1834)","The taxonomic status of this nominal species remains in question (Stefani <em>et al</em>. 2011). Sheppard and Sheppard (1991) considered <em>Stylophora subseriata</em> to be a junior synonym of <em>S. pistillata</em>, while Veron (2000) considered both nominal species to be valid. Combined morphological and genetic analyses suggest that <em>S. subseriata</em> may be a junior synonym of <em>S. pistillata</em>, but more work is needed (Stefani&#160;<em>et al</em>. 2011). This species is valid according to the WoRMS online database (accessed January 2022)."
133531,Acropora palmerae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,palmerae,,,,,"Wells, 1954",<em>Acropora minuta</em> is now a synonym of this species&#160;(WoRMS accessed January 2022).
133532,Acropora verweyi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,verweyi,,,,,"Veron &amp; Wallace, 1984",
133533,Oculina robusta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,robusta,,,,,"Pourtalés, 1871","This species was described by Pourtalès (1871), the basis of record originally created by Cairns <em>et al</em>. (2009) and later revised by Hoeksema and Cairns (2021). Taxonomic description and habitat distribution is presented by Veron (2000)."
133534,Pocillopora zelli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,zelli,,,,,"Veron, 2000","For additional taxonomic information, please refer to Marti-Puig <em>et al</em>. (2014)."
133535,Agaricia agaricites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Agaricia,agaricites,,,,,"(Linnaeus, 1758)",
133537,Heterocyathus alternatus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Heterocyathus,alternatus,,,,,"Verrill, 1865",
133538,Herpolitha limax,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Herpolitha,limax,,,,,"(Esper, 1792)","Recent molecular phylogeny evidence suggest that this is a species complex that conceals cryptic species, thus requiring further taxonomic evaluation (Grinblat&#160;<em>et al</em>. 2021)."
133539,Leptoseris incrustans,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Leptoseris,incrustans,,,,,"(Quelch, 1886)",
133540,Goniopora paliformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,paliformis,,,,,"(Veron, 2002)","There is some disagreement on the placement of this species in <em>Goniopora </em>from <em>Poritipora </em>(Kitano <em>et al</em>. 2014, Veron <em>et al</em>. 2016)."
133541,Isopora elizabethensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Isopora,elizabethensis,,,,,"Veron, 2000","According to Wallace <em>et al. </em>(2012), this species may be a synonym of <em>Isopora palifera.</em>&#160;According to Veron <em>et al.</em> (2016), it is clearly differentiated in both field and skeletal studies. It is accepted according to the WoRMS online database (accessed January 2023)."
133542,Leptastrea aequalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LEPTASTREIDAE,Leptastrea,aequalis,,,,,"Veron, 2000",
133543,Porites brighami,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,brighami,,,,,"Vaughan, 1907",
133544,Madracis carmabi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,carmabi,,,,,"Vermeij Diekmann &amp; Bak, 2003","<p>Features that distinguish this species from other <em>Madracis </em>species are the combination of (1) a branching morphology and (2) decameral septal organization. Vermeij <em></em><em>et al</em>. (2003) proposed that hybridization between <em>Madracis decactis</em> and <em>Madracis formosa</em> was the process leading to this new taxon. <em>Madracis carmabi </em>has been moved back into Pocilloporidae, along with all <em>Madracis</em> species, as genetics has recently confirmed it is more closely related to <em>Pocillopora </em>than <em>Stephanocoenia </em>(Benzoni <em>et al</em>. 2018).&#160;<em>Madracis carmabi&#160;</em>shares characteristics with two other <em>Madracis</em> species, i.e., colony morphology and septal arrangement correspond to that of <em>M. formosa</em> and <em>M. decactis</em>, respectively. Close relationships and exchange of genetic information have been found among <em>Madracis</em> species (Diekmann <em>et al</em>. 2001).</p>"
133545,Merulina triangularis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Merulina,triangularis,,,,,(Veron &amp; Pichon 1980),
133546,Porites latistellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,latistellata,,,,,"Quelch, 1886",
133547,Acropora yongei,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,yongei,,,,,"Veron &amp; Wallace, 1984",
133548,Stylocoeniella armata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ASTROCOENIIDAE,Stylocoeniella,armata,,,,,"(Ehrenberg, 1834)",
133549,Porites panamensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,panamensis,,,,,"Verril, 1866",
133550,Acropora glauca,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,glauca,,,,,"(Brook, 1893)",
133551,Lobophyllia corymbosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,corymbosa,,,,,"(Forskål, 1775)",
133552,Pocillopora fungiformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,fungiformis,,,,,"Veron, 2000",
133554,Echinopora fruticulosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,fruticulosa,,,,,"(Ehrenberg, 1834)",
133555,Porites deformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,deformis,,,,,"Nemenzo, 1955",
133556,Montipora spumosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,spumosa,,,,,"(Lamarck, 1816)",
133557,Acanthastrea brevis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Acanthastrea,brevis,,,,,"Milne Edwards &amp; Haime, 1849",
133558,Pavona cactus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,cactus,,,,,"(Forskål, 1775)",
133559,Mycedium elephantotus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Mycedium,elephantotus,,,,,"(Pallas, 1766)",
133560,Coelastrea palauensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Coelastrea,palauensis,,,,,"(Yabe &amp; Sugiyama, 1936)",
133561,Porites flavus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,flavus,,,,,"Veron, 2000",
133562,Oxypora convoluta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Oxypora,convoluta,,,,,"Veron, 2000",
133563,Montipora peltiformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,peltiformis,,,,,"Bernard, 1897",
133564,Isophyllia rigida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Isophyllia,rigida,,,,,"(Dana, 1848)",Veron (2000) synonymized <em>Isophyllastrea</em> with <em>Isophyllia</em>.
133565,Lobophyllia dentata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,dentata,,,,,"Veron, 2000",
133566,Homophyllia australis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Homophyllia,australis,,,,,"(Milne Edwards &amp; Haime, 1848)",
133567,Alveopora viridis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,viridis,,,,,"Quoy &amp; Gaimard, 1833",
133568,Porites rugosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,rugosa,,,,,"Veron &amp; Fenner, 2000",
133569,Dipsastraea favus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,favus,,,,,"(Forskål, 1775)",
219646182,Psammocora profundacella,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,profundacella,,,,,"Gardiner, 1898",<em>Psammocora superficialis</em> is now a synonym of this species (WoRMS online database accessed March 2023).
133571,Platygyra carnosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,carnosa,,,,,"Veron, 2000",
133572,Porites echinulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,echinulata,,,,,"Klunzinger, 1879",
133573,Lobophyllia rowleyensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,rowleyensis,,,,,"(Veron, 1985)",
133574,Porites pukoensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,pukoensis,,,,,"Vaughan, 1907",This species is similar to <em>Porites stephensoni</em> and molecular analysis may be needed to clarify their separation (Kenyon<em> et al</em>. 2011).
133575,Cladocora arbuscula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,CLADOCORIDAE,Cladocora,arbuscula,,,,,"(Le Sueur, 1821)",
218764849,Acropora cerealis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,cerealis,,,,,"(Dana, 1846)",<em>Acropora tizardi </em>is now a synonym of this species (WoRMS accessed January 2022). This species is part of a species complex (Veron <em>et al</em>. 2016).
133577,Favites spinosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,spinosa,,,,,"(Klunzinger, 1879)",
133579,Pocillopora molokensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,molokensis,,,,,"Vaughan, 1907","For additional taxonomic information, please refer to Marti-Puig<em> et al</em>. (2014), Nakajima <em>et al.</em> (2017) and Schmidt-Roach <em>et al.</em> (2014)."
133581,Pavona diffluens,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,diffluens,,,,,"(Lamarck, 1816)",
133582,Oxypora crassispinosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Oxypora,crassispinosa,,,,,"Nemenzo, 1979",
133583,Acropora awi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,awi,,,,,"Wallace &amp; Wolstenholme, 1998",
133584,Porites divaricata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,divaricata,,,,,"Le Sueur, 1821","<p>There is discussion about species distinctions among&#160;<em>Porites porites</em>&#160;-&#160;<em>Porites furcata</em>&#160;-&#160;<em>Porites divaricata,</em>&#160;whether these species represent morphological variants of one diverse species or distinct species. It is suggested that genetic variation among these putative species occur along geographic gradients rather than taxonomy (Prada&#160;<em>et al</em>. 2014).</p>"
133585,Pseudosiderastrea tayamai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Pseudosiderastrea,tayamai,,,,,"Yabe &amp; Sugiyama, 1935","This species is properly known as <em>Pseudosiderastrea tayamai</em> (Yabe and Sugiyama 1935, Hoeksema and Cairns 2019)."
133586,Mussismilia braziliensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Mussismilia,braziliensis,,,,,"(Verrill, 1868)","This species was previously placed in the family Mussidae but is now placed under Faviidae (Budd<em> et al</em>. 2012, Budd <em>et al</em>. 2019)."
133587,Sandalolitha dentata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Sandalolitha,dentata,,,,,"Quelch, 1884",
133588,Euphyllia cristata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Euphyllia,cristata,,,,,"Chevalier, 1971",
133589,Cycloseris explanulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,explanulata,,,,,"(Van der Horst, 1922)",
133590,Siderastrea savignyana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Siderastrea,savignyana,,,,,"Milne Edwards &amp; Haime, 1849",
133591,Isophyllia sinuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Isophyllia,sinuosa,,,,,"(Ellis &amp; Solander, 1786)",
133592,Acropora exquisita,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,exquisita,,,,,"Nemenzo, 1971",The taxonomic status of this species is unresolved according to Wallace (1999) and Veron&#160;<em>et al</em>. (2016) based on the ambiguity of the holotype specimen. It is not included in the taxonomic revision of <em>Acropora </em>species by Wallace <em>et al</em>. (2012).&#160;It is an accepted species according to the WoRMS online database (accessed January 2023).
133593,Goniastrea stelligera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Goniastrea,stelligera,,,,,"(Dana, 1846)",
133594,Favia fragum,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Favia,fragum,,,,,"(Esper, 1793)",
133596,Schizoculina africana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Schizoculina,africana,,,,,"(Thiel, 1928)",Molecular research is needed to resolve taxonomic uncertainties associated with the separation of <em>Schizoculina africana</em> and<em> S. fissipara</em> (B. Hoeksema pers. comm. 2022).
133597,Cantharellus doederleini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cantharellus,doederleini,,,,,"(von Marenzeller, 1907)",
133598,Acropora proximalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,proximalis,,,,,"Veron, 2000","The holotype of this species resembles <em>Acropora kirstyae</em>, and additional material is needed to clarify the separation between these species (Wallace <em>et al.</em> 2012)."
133599,Montipora undata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,undata,,,,,"Bernard, 1897",
133600,Acropora indonesia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,indonesia,,,,,"Wallace, 1997",
133601,Dipsastraea helianthoides,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,helianthoides,,,,,"(Wells, 1954)",
213549931,Isopora togianensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Isopora,togianensis,,,,,"(Wallace, 1997)",This species was transferred to the genus <em>Isopora</em> by Wallace <em>et al</em>. (2007). <em>Acropora cylindrica</em> is now a synonym of this species (WoRMS online database accessed January 2022).
133604,Acropora arabensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,arabensis,,,,,"Hodgson &amp; Carpenter, 1995",
133605,Scolymia wellsii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Scolymia,wellsii,,,,,"Laborel, 1967","According to the World Register of Marine Species (WoRMS), this species is accepted as <em>Scolymia wellsii</em>. Species in the genus <em>Scolymia</em> may be misidentified and can be confused with newly recruited polyps of <em>Mussa angulosa. </em>In Brazil, it can be confused with <em>Mussismilia hispida</em> recruits (M. Kitahara pers. comm. 2021).<br/><br/>While field identification may be difficult, micro-morphological and micro-structural characters clearly differentiate <em>Scolymia wellsi</em> from its congeners, <em>Scolymia lacera</em> and <em>Scolymia cubensis</em>, as well as the colonial <em>Mussa angulosa</em> belonging to the same family and whose founder polyps strongly resemble <em>Scolymia </em>(Casebolt 2011, Budd <em>et al</em>. 2012). Molecular phylogenetics also support species-level distinction of <em>Scolymia lacera</em> and <em>Scolymia wellsi</em> (Fukami <em>et al</em>. 2004). The colour of live specimens ranges from brown to green (sometimes even purple), and it is not uncommon to see multicoloured individuals.<br/><br/><em>Scolymia cubensis</em> has been reported to occur in Brazil (Neves<em> et al.</em> 2006), and while skeletal morphological differences are demonstrated between <em>S. cubensis</em> and <em>S. wellsi</em> collected in this study, a single specimen of <em>S. cubensis</em> was analyzed from Brazil. Nevertheless, future studies conducted on <em>Scolymia</em> spp. in Brazil, Colombia, Venezuela or any other Caribbean location where the species is suspected to occur should verify identification in the laboratory, on at least a portion of the specimens studied. Molecular techniques are also indicated as means to separate <em>Scolymia</em> representatives."
133606,Lobophyllia recta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,recta,,,,,"(Dana, 1846)",
133608,Oxypora egyptensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Oxypora,egyptensis,,,,,"Veron, 2000",
133609,Echinophyllia orpheensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,orpheensis,,,,,"Veron &amp; Pichon, 1980","For additional taxonomic information, please refer to Benzoni (2013) and Arrigoni <em>et al.</em> (2016)."
133610,Porites decasepta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,decasepta,,,,,"Claereboudt, 2006",Taxonomic work is needed for this species (Veron <em>et al. </em>2016).
133611,Madracis senaria,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,senaria,,,,,"Wells, 1974","<p><em>Madracis senaria</em> has been moved into Pocilloporidae along with all <em>Madracis</em> species, as genetics has recently confirmed it is more closely related to <em>Pocillopora</em> than <em>Stephanocoenia</em> (Benzoni <em>et al</em>. 2018).</p>"
133613,Porites solida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,solida,,,,,"(Forskål, 1775)",
133614,Seriatopora guttata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,guttata,,,,,"Veron, 2002",
133615,Bernardpora stutchburyi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Bernardpora,stutchburyi,,,,,"(Wells, 1955)",
133616,Dipsastraea matthaii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,matthaii,,,,,"(Vaughan, 1918)",
133617,Acropora jacquelineae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,jacquelineae,,,,,"Wallace, 1994",
133618,Madracis auretenra,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,auretenra,,,,,"Locke Weil &amp; Coates, 2007","<p><em>Madracis mirabilis</em> (sensu Wells 1973)—a pale yellow shallow branching stony coral with cylindrical branches known as Yellow Pencil Coral—is a well studied species and the name ‘<em>Madracis mirabilis</em>’ is deeply entrenched within the literature to describe it. Locke <em>et al.</em> (2007) found this coral had never formally been described, and moreover, <em>M. mirabilis</em> (Duchassaing and Michelotti 1860) technically referred to a deep-water azooxanthellate species now synonymous with <em>Madracis myriaster</em> (Milne-Edwards and Haime 1849). Locke&#160;<em>et al.</em>&#160;(2007) described the Yellow Pencil Coral commonly known as <em>M. mirabilis</em>, as <em>M. auretenra</em>. However, many studies continue to use the name <em>M. mirabilis</em> to designate populations of this species (e.g. Frade <em>et al</em>. 2010, Veron <em>et al</em>. 2020) and there is some debate around whether replacing this well-established name with <em>M. auretenra </em>is adequately supported. The taxonomic debate about the validity of the new name <em>M. auretenra</em>&#160;in respect to <em>M. mirabilis</em> is based on the fact that the type specimen of <em>M. mirabilis</em> designated by Duchassaing and Michelotti (1860) was not revised by Locke <em>et al.</em> (2007) for the description of <em>M. auretenra</em>.</p>"
133619,Lobophyllia diminuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,diminuta,,,,,"Veron, 1985","The Lob<span style=""background-color: white;"">ophylliidae family is a monophyletic group of ‘robust’ corals, with the genus&#160;<em>Lobophyllia&#160;</em>reclassed as a molecular subclade (Arrigoni&#160;<em>et al.&#160;</em>2014, Huang&#160;<em>et al</em>. 2016).&#160;<br/></span>"
133620,Australogyra zelli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Australogyra,zelli,,,,,"(Veron, Pichon &amp; Best, 1977)",
133621,Acropora valenciennesi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,valenciennesi,,,,,"(Milne Edwards, 1860)",
133622,Montipora capitata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,capitata,,,,,"(Dana, 1846)",
133623,Montipora cebuensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,cebuensis,,,,,"Nemenzo, 1976",
133624,Dipsastraea faviaformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,faviaformis,,,,,"(Veron, 2002)",
