accession_id,included,Title,Authors,Year,DOI,inclusion_summary,passed_screening,screened_fail_stage,full_text_available,passed_inclusion_criteria,criteria_failed,criteria_fail_reason,Database.ID,Source.title,Document.Type,Cited
A_2319,Y,Interspecific Variation in Coral Settlement and Fertilization Success in Response to Hydrogen Peroxide Exposure,"Ross, C.; Fogarty, N. D.; Ritson-Williams, R.; Paul, V. J.",2017,10.1086/696215,included,Y,NA,Y,Y,NA,NA,WOS:000427998200003,BIOLOGICAL BULLETIN,Article,7
A_2320,N,Regeneration as a novel method to culture marine ornamental sabellids,"Murray, J. M.; Watson, G. J.; Giangrande, A.; Licciano, M.; Bentley, M. G.",2013,10.1016/j.aquaculture.2013.06.019,screened_by_title,N,title,NA,NA,NA,NA,WOS:000324375300017,AQUACULTURE,Article,18
A_2321,N,Winter flounder settlement dynamics and the modification of settlement patterns by post-settlement processes in a NW Atlantic estuary,"Manderson, JP; Pessutti, J; Meise, C; Johnson, D; Shaheen, P",2003,10.3354/meps253253,screened_by_title,N,title,NA,NA,NA,NA,WOS:000183487200023,MARINE ECOLOGY PROGRESS SERIES,Article,26
A_2322,N,Genome-wide SNP analysis reveals an increase in adaptive genetic variation through selective breeding of coral,"Quigley, Kate M.; Bay, Line K.; van Oppen, Madeleine J. H.",2020,10.1111/mec.15482,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000541269100001,MOLECULAR ECOLOGY,Article,42
A_2323,N,"Growth and Reproductive Status of the Spotted Scat Scatophagus argus in Mangrove Estuary in Matang Mangrove Forest Reserve, Malaysia","Morioka, Shinsuke; Tanaka, Katsuhisa; Yurimoto, Tatsuya; Kassim, Faizul M.; Okamura, Kazumaro",2020,,screened_by_title,N,title,NA,NA,NA,NA,WOS:000593992100010,JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,Article,1
A_2324,Y,Reduced salinity decreases the fertilization success and larval survival of two scleractinian coral species,"Scott, Anna; Harrison, Peter L.; Brooks, Lyndon O.",2013,10.1016/j.marenvres.2013.08.001,included,Y,NA,Y,Y,NA,NA,WOS:000327569000002,MARINE ENVIRONMENTAL RESEARCH,Article,20
A_2325,N,Fish community features correlate with prop root epibionts in Caribbean mangroves,"MacDonald, James A.; Weis, Judith S.",2013,10.1016/j.jembe.2013.01.019,screened_by_title,N,title,NA,NA,NA,NA,WOS:000316715000012,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,Article,16
A_2326,N,Potential roles of smell and taste in the orientation behaviour of coral-reef fish larvae: insights from morphology,"Hu, Yinan; Majoris, John E.; Buston, Peter M.; Webb, Jacqueline F.",2019,10.1111/jfb.13793,screened_by_title,N,title,NA,NA,NA,NA,WOS:000475682700023,JOURNAL OF FISH BIOLOGY,Article,12
A_2327,N,Tropical intertidal seagrass beds: An overlooked foraging habitat for fishes revealed by underwater videos,"Espadero, Anabelle Dece A.; Nakamura, Yohei; Uy, Wilfredo H.; Tongnunui, Prasert; Horinouchi, Masahiro",2020,10.1016/j.jembe.2020.151353,screened_by_title,N,title,NA,NA,NA,NA,WOS:000528044300004,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,Article,12
A_2328,N,"Biogeographic patterns in major marine realms: function not taxonomy unites fish assemblages in reef, seagrass and mangrove systems","Hemingson, Christopher R.; Bellwood, David R.",2018,10.1111/ecog.03010,screened_by_title,N,title,NA,NA,NA,NA,WOS:000419052200016,ECOGRAPHY,Article,37
A_2329,N,"Reconstruction of the last marine connectivity of the Zagros basin, based on fossil evidences of the clastic-dominated Bakhtiari Formation","Rahiminejad, Amir Hossein; Yazdi, Mehdi; Ashouri, Ali Reza",2011,10.1080/08912963.2010.502368,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000289843100006,HISTORICAL BIOLOGY,Article,3
A_2330,N,Optimising Land-Sea Management for Inshore Coral Reefs,"Gilby, Ben L.; Olds, Andrew D.; Connolly, Rod M.; Stevens, Tim; Henderson, Christopher J.; Maxwell, Paul S.; Tibbetts, Ian R.; Schoeman, David S.; Rissik, David; Schlacher, Thomas A.",2016,10.1371/journal.pone.0164934,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000386204500081,PLOS ONE,Article,19
A_2331,Y,Effects of temperature on the respiration of brooded larvae from tropical reef corals,"Edmunds, Peter J.; Cumbo, Vivian; Fan, Tung-Yung",2011,10.1242/jeb.055343,included,Y,NA,Y,Y,NA,NA,WOS:000293167300023,JOURNAL OF EXPERIMENTAL BIOLOGY,Article,48
A_2332,N,Distribution and ratios of 137Cs and K in control and K-treated coconut trees at Bikini Island where nuclear test fallout occurred: effects and implications,"Robison, William L.; Brown, Patrick H.; Stone, Earl L.; Hamilton, Terry F.; Conrado, Cynthia L.; Kehl, Steven",2009,10.1016/j.jenvrad.2008.10.016,screened_by_title,N,title,NA,NA,NA,NA,WOS:000262883100011,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,Article,15
A_2333,N,"MICROSITES AND MAINTENANCE OF FLORISTIC DIVERSITY OF TALL-HERB SPRUCE FOREST (ON THE EXAMPLE OF THE RYZHUKHA SWAMP NATURAL MONUMENT, BRYANSK REGION)","Evstigneev, O., I; Gornova, M., V",2017,10.21685/2500-0578-2017-2-2,screened_by_title,N,title,NA,NA,NA,NA,BCI:BCI202000009598,Russian Journal of Ecosystem Ecology,Article,3
A_2334,N,"Coastal community-based artificial reef structures for rehabilitation of coral reef ecosystems, has cast concrete chip units that are cast in iron bone frame number, where cast concrete chips are made with specific diameter holes",KUSEN J D; MANENGKEY H W K; MAMANGKEY N G F,NA,,screened_by_abstract,N,abstract,NA,NA,NA,NA,DIIDW:2023C8972A,,,0
A_2335,N,Local completion of the pelagic larval stage of coastal fishes in coral-reef lagoons of the Society and Tuamotu Islands,"Leis, JM; Trnski, T; Dufour, V; Harmelin-Vivien, M; Renon, JP; Galzin, R",2003,10.1007/s00338-003-0316-3,screened_by_title,N,title,NA,NA,NA,NA,WOS:000185688300010,CORAL REEFS,Article,31
A_2336,N,The relationship of reef fish densities to the proximity of mangrove and seagrass nurseries,"Dorenbosch, M; van Riel, MC; Nagelkerken, I; van der Velde, G",2004,10.1016/j.ecss.2003.11.018,screened_by_title,N,title,NA,NA,NA,NA,WOS:000221391100004,ESTUARINE COASTAL AND SHELF SCIENCE,Article,157
A_2337,N,"Biomass allocation in Cyperus papyrus in a tropical wetland, Lake Naivasha, Kenya","Boar, RR; Harper, DM; Adams, CS",1999,10.1111/j.1744-7429.1999.tb00383.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000083288100004,BIOTROPICA,Article,46
A_2338,N,Phylogenetic structures of soil nematode communities along a successional gradient in an unreclaimed copper mine tailings site,"Li, Jin-tian; Li, Shao-peng; Chen, Yong-jian; Jia, Pu; Hua, Zheng-shuang; Wang, Sheng-long; Song, Yong-sheng; Liao, Bin; Shu, Wen-sheng",2014,10.1016/j.soilbio.2014.06.007,screened_by_title,N,title,NA,NA,NA,NA,WOS:000341556600020,SOIL BIOLOGY & BIOCHEMISTRY,Article,8
A_2339,Y,Benthic cyanobacterial metabolites interact to reduce coral larval survival and settlement,"Vizon, Camille; Urbanowiez, Axel; Raviglione, Delphine; Bonnard, Isabelle; Nugues, Maggy M.",2024,10.1016/j.hal.2024.102582,included,Y,NA,Y,Y,NA,NA,WOS:001167872200001,HARMFUL ALGAE,Article,0
A_2340,N,Sea surface currents and geographic isolation shape the genetic population structure of a coral reef fish in the Indian Ocean,"Huyghe, Filip; Kochzius, Marc",2018,10.1371/journal.pone.0193825,screened_by_title,N,title,NA,NA,NA,NA,WOS:000427030800024,PLOS ONE,Article,23
A_2341,N,VARIATION IN SPONGE COMPOSITION AMONG SINGAPORE REEFS,"de Voogd, Nicole J.; Cleary, Daniel F. R.",2009,,screened_by_title,N,title,NA,NA,NA,NA,WOS:000275272500004,RAFFLES BULLETIN OF ZOOLOGY,Article; Proceedings Paper,20
A_2342,N,Spillover of exploitable fishes from a marine park and its effect on the adjacent fishery,"McClanahan, TR; Mangi, S",2000,10.1890/1051-0761(2000)010[1792:SOEFFA]2.0.CO;2,screened_by_title,N,title,NA,NA,NA,NA,WOS:000165680300017,ECOLOGICAL APPLICATIONS,Article,395
A_2343,N,"Biology and conservation of the coral pink sand dunes tiger beetle, Cicindela limbata albissima Reumpp","Knisley, CB; Hill, JM",2001,,screened_by_title,N,title,NA,NA,NA,NA,WOS:000172436700001,WESTERN NORTH AMERICAN NATURALIST,Article,21
A_2344,N,Demographic patterns of the tropical baitfish Spratelloides delicatulus (Order: Clupeiformes) across the Great Barrier Reef shelf and at multiple latitudes,"Kingsford, Michael J.; Hartog-Burnett, Kynan; Woodcock, Emma J.",2022,10.1007/s10641-022-01246-4,screened_by_title,N,title,NA,NA,NA,NA,WOS:000787121100001,ENVIRONMENTAL BIOLOGY OF FISHES,Article,0
A_2345,N,"Population size structure, asexual reproduction, and somatic growth estimates of the non-indigenous brittle star Ophiothela mirabilis (Echinodermata: Ophiuroidea) on the southeastern coast of Brazil","Tavares, Marcela Rosa; Silva Costa, Paulo Alberto; Rezende Ventura, Carlos Renato",2019,10.1007/s12526-019-00938-y,screened_by_title,N,title,NA,NA,NA,NA,WOS:000478774000010,MARINE BIODIVERSITY,Article,11
A_2346,N,"Relating species traits of foraminifera to environmental variables in the Spermonde Archipelago, Indonesia","Cleary, Daniel F. R.; Renema, Willem",2007,10.3354/meps334073,screened_by_title,N,title,NA,NA,NA,NA,WOS:000245862000007,MARINE ECOLOGY PROGRESS SERIES,Article,34
A_2347,N,"Reproductive Biology of Geodia Species (Porifera, Tetractinellida) From Boreo-Arctic North-Atlantic Deep-Sea Sponge Grounds","Koutsouveli, Vasiliki; Cardenas, Paco; Conejero, Maria; Rapp, Hans Tore; Riesgo, Ana",2020,10.3389/fmars.2020.595267,screened_by_title,N,title,NA,NA,NA,NA,WOS:000600716100001,FRONTIERS IN MARINE SCIENCE,Article,12
A_2348,N,"Reef Sound as an Orientation Cue for Shoreward Migration by Pueruli of the Rock Lobster, Jasus edwardsii","Hinojosa, Ivan A.; Green, Bridget S.; Gardner, Caleb; Hesse, Jan; Stanley, Jenni A.; Jeffs, Andrew G.",2016,10.1371/journal.pone.0157862,screened_by_title,N,title,NA,NA,NA,NA,WOS:000378029800140,PLOS ONE,Article,26
A_2349,N,Analysis of intragenomic variation of the rDNA internal transcribed spacers (ITS) in Halichondrida (Porifera: Demospongiae),"Alvarez, Belinda; Krishnan, Mahima; Gibb, Karen",2007,10.1017/S0025315407058407,screened_by_title,N,title,NA,NA,NA,NA,WOS:000252475100023,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,Article,16
A_2350,N,Adult wnt16-/- mutants exhibit altered lean mass and morphology.,"Watson, Claire J; Tang, Joyce W; Rojas, Maria F; Fiedler, Imke AK; De, Ernesto Morfin Montes; Cronrath, Andrea R; Callies, Lulu K; Swearer, Avery Angell; Ahmed, Ali R; Sethuraman, Visali; Addish, Sumaya; Farr, Gist H; Gomez, Arianna Ericka; Rai, Jyoti; Monstad-Rios, Adrian T; Gardiner, Edith M; Karasik, David; Maves, Lisa; Busse, Bjorn; Hsu, Yi-Hsiang; Kwon, Ronald Young",2022,https://doi.org/10.1371/journal.pgen.1010496.g008,screened_by_title,N,title,NA,NA,NA,NA,DRCI:DATA2022215025780350,Figshare,Data set,0
A_2351,N,Sexual cannibalism by Octopus cyanea on a Pacific coral reef,"Hanlon, Roger T.; Forsythe, John W.",2008,10.1080/10236240701661123,screened_by_title,N,title,NA,NA,NA,NA,WOS:000256259800002,MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY,Article,36
A_2352,N,Settlement and early survival of red coral on artificial substrates in different geographic areas: some clues for demography and restoration,"Bramanti, L.; Rossi, S.; Tsounis, G.; Gili, J. M.; Santangelo, G.",2007,10.1007/s10750-006-0452-1,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000245895800019,HYDROBIOLOGIA,Article; Proceedings Paper,37
A_2353,N,Water motion and vegetation control the pH dynamics in seagrass-dominated bays,"James, Rebecca K.; van Katwijk, Marieke M.; van Tussenbroek, Brigitta, I; van Der Heide, Tjisse; Dijkstra, Henk A.; van Westen, Rene M.; Pietrzak, Julie D.; Candy, Adam S.; Klees, Roland; Riva, Riccardo E. M.; Slobbe, Cornelis D.; Katsman, Caroline A.; Herman, Peter M. J.; Bouma, Tjeerd J.",2020,10.1002/lno.11303,screened_by_title,N,title,NA,NA,NA,NA,WOS:000481559800001,LIMNOLOGY AND OCEANOGRAPHY,Article,14
A_2354,Y,Evolutionary genetics of Pocillopora corals,"Combosch, David J.",2014,,included,Y,NA,Y,Y,NA,NA,PQDT:54016235,,Dissertation/Thesis,0
A_2355,N,The short-term influence of herbivory near patch reefs varies between seagrass species,"Armitage, Anna R.; Fourqurean, James W.",2006,10.1016/j.jembe.2006.07.013,screened_by_title,N,title,NA,NA,NA,NA,WOS:000241712500007,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,Article,51
A_2356,N,Significant increase in survival of captive-bred juvenile Banggai cardinalfish Pterapogon kauderni with an essential fatty acid-enriched diet,"Vagelli, AA",2004,10.1111/j.1749-7345.2004.tb01060.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000221110000007,JOURNAL OF THE WORLD AQUACULTURE SOCIETY,Article,18
A_2357,N,Extraordinary diversity of reef corals in the South China Sea,"Huang, Danwei; Licuanan, Wilfredo Y.; Hoeksema, Bert W.; Chen, Chaolun Allen; Ang, Put O.; Huang, Hui; Lane, David J. W.; Si Tuan Vo; Waheed, Zarinah; Affendi, Yang Amri; Yeemin, Thamasak; Chou, Loke Ming",2015,10.1007/s12526-014-0236-1,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000355753700010,MARINE BIODIVERSITY,Article,159
A_2358,N,"Recruitment dynamics and first year growth of the coral reef surgeonfish Ctenochaetus striatus, with implications for acanthurid growth models","Trip, Elizabeth D. L.; Craig, Peter; Green, Alison; Choat, J. Howard",2014,10.1007/s00338-014-1182-x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000344628500002,CORAL REEFS,Article,13
A_2359,N,Latitudinal shifts in coral reef fishes: why some species do and others do not shift,"Feary, David A.; Pratchett, Morgan S.; Emslie, Micheal J.; Fowler, Ashley M.; Figueira, Will F.; Luiz, Osmar J.; Nakamura, Yohei; Booth, David J.",2014,10.1111/faf.12036,screened_by_title,N,title,NA,NA,NA,NA,WOS:000344359300003,FISH AND FISHERIES,Article,150
A_2360,N,Structuring of Indo-Pacific fish assemblages along the mangrove-seagrass continuum,"Unsworth, Richard K. F.; Garrard, Samantha L.; De Leon, Pelayo Salinas; Cullen, Leanne C.; Smith, David J.; Sloman, Katherine A.; Bell, James J.",2009,10.3354/ab00139,screened_by_title,N,title,NA,NA,NA,NA,WOS:000264511800009,AQUATIC BIOLOGY,Article,71
A_2361,N,Divergent transcriptional response to thermal stress among life stages could constrain coral adaptation to climate change,"Ruggeri, Maria; Zhang, Yingqi; Aglyamova, Galina V.; Kenkel, Carly D.",2023,10.3389/fmars.2023.1163552,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:001032444200001,FRONTIERS IN MARINE SCIENCE,Article,1
A_2362,N,"Identification of the larval and juvenile stages of the Cubera snapper, Lutjanus cyanopterus, using DNA barcoding.","Victor, Benjamin C.; Hanner, Robert; Shivji, Mahmood; Hyde, John; Caldow, Chris",2009,,screened_by_title,N,title,NA,NA,NA,NA,ZOOREC:ZOOR14512075758,Zootaxa,Article,0
A_2363,N,Partner fidelity and reciprocal investments in the mating system of a simultaneous hermaphrodite,"Hart, Mary K.; Kratter, Andrew W.; Crowley, Philip H.",2016,10.1093/beheco/arw065,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000384650600028,BEHAVIORAL ECOLOGY,Article,12
A_2364,N,"Species boundaries, populations and colour morphs in the coral reef three-spot damselfish (Dascyllus trimaculatus) species complex","Bernardi, G; Holbrook, SJ; Schmitt, RJ; Crane, NL; DeMartini, E",2002,10.1098/rspb.2001.1922,screened_by_title,N,title,NA,NA,NA,NA,WOS:000174837200008,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,Article,67
A_2365,N,"THE DISTRIBUTION, ABUNDANCE AND ECOLOGY OF THE BLUE CORAL HELIOPORA-COERULEA (PALLAS) IN THE PACIFIC","ZANN, LP; BOLTON, L",1985,10.1007/BF00300871,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:A1985ARV1600008,CORAL REEFS,Article,33
A_2366,N,Predicting the impacts of climate change on New Zealand's seaweed-based ecosystems,"Cornwall, Christopher E.; Nelson, Wendy A.; Aguirre, J. David; Blain, Caitlin O.; Coyle, Lucy; D'Archino, Roberta; Desmond, Matthew J.; Hepburn, Christopher D.; Liggins, Libby; Shears, Nick T.; Thomsen, Mads S.",2023,10.1080/0028825X.2023.2245786,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:001060324900001,NEW ZEALAND JOURNAL OF BOTANY,Review; Early Access,3
A_2367,N,SPATIAL DENSITY DEPENDENCE SCALES UP BUT DOES NOT PRODUCE TEMPORAL DENSITY DEPENDENCE IN A REEF FISH,"Forrester, Graham E.; Steele, Mark A.; Samhouri, Jameal F.; Evans, Bryn; Vance, Richard R.",2008,10.1890/07-1546.1,screened_by_title,N,title,NA,NA,NA,NA,WOS:000261053500002,ECOLOGY,Article,21
A_2368,N,The Evolutionary Ecology of a Bioluminescent Vertebrate-Microbe Symbiosis,"Gould, Alison L.",2016,,screened_by_title,N,title,NA,NA,NA,NA,PQDT:68851752,,Dissertation/Thesis,0
A_2369,N,"Spatial and temporal patterns of larval fish distribution in surface waters of La Parguera, Puerto Rico: preliminary report.","Ramirez, Jennie T.; Garcia, Jorge R.",2005,,screened_by_title,N,title,NA,NA,NA,NA,ZOOREC:ZOOR14110062512,Proceedings of the Gulf and Caribbean Fisheries Institute,Article; Meeting paper,0
A_2370,N,DECAPOD CRUSTACEA FROM THE INDIAN RIVER REGION OF FLORIDA USA 20. MICROPANOPE-BARBADENSIS THE COMPLETE LARVAL DEVELOPMENT UNDER LABORATORY CONDITIONS BRACHYURA XANTHIDAE,GORE R H; VAN DOVER C L; WILSON K A,1981,10.2307/1548203,screened_by_title,N,title,NA,NA,NA,NA,BCI:BCI198273047250,Journal of Crustacean Biology,Article,18
A_2371,N,"Quantifying blue carbon stocks in interconnected seagrass, coral reef, and sandy coastline ecosystems in the Western Gulf of Thailand","Yeemin, Thamasak; Sutthacheep, Makamas; Pengsakun, Sittiporn; Klinthong, Wanlaya; Chamchoy, Charernmee; Suebpala, Wichin",2024,10.3389/fmars.2024.1297286,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:001169848300001,FRONTIERS IN MARINE SCIENCE,Article,0
A_2372,N,Fresh Submarine Groundwater Discharge Augments Growth in a Reef Fish,"Lilkendey, Julian; Pisternick, Timo; Neumann, Sarah, I; Neelayya, Danishta Dumur; Broehl, Stefanie; Neehaul, Yashvin; Moosdorf, Nils",2019,10.3389/fmars.2019.00613,screened_by_title,N,title,NA,NA,NA,NA,WOS:000490151300001,FRONTIERS IN MARINE SCIENCE,Article,12
A_2373,N,"MYODOCOPID OSTRACODES ON THE CORAL BARRIER REEF AT CARRIE BOW CAY, BELIZE: SYSTEMATICS, JUVENILE STAGES, LIFE HISTORY, AND DISTRIBUTION, 1978-1981 (HURRICANE, CARIBBEAN SEA)","COHEN, ANNE CAROLYN CONSTANT",1987,,screened_by_title,N,title,NA,NA,NA,NA,PQDT:65214250,,Dissertation/Thesis,0
A_2374,N,Seriatopora Diversity Preserved in Upper Mesophotic Coral Ecosystems in Southern Japan,"Sinniger, Frederic; Prasetia, Rian; Yorifuji, Makiko; Bongaerts, Pim; Harii, Saki",2017,10.3389/fmars.2017.00155,screened_by_title,N,title,NA,NA,NA,NA,WOS:000457690600155,FRONTIERS IN MARINE SCIENCE,Article,19
A_2375,N,Connectivity across the Caribbean Sea: DNA Barcoding and Morphology Unite an Enigmatic Fish Larva from the Florida Straits with a New Species of Sea Bass from Deep Reefs off Curacao,"Baldwin, Carole C.; Johnson, G. David",2014,10.1371/journal.pone.0097661,screened_by_title,N,title,NA,NA,NA,NA,WOS:000336369200131,PLOS ONE,Article,31
A_2376,N,Molecular species delimitation methods and population genetics data reveal extensive lineage diversity and cryptic species in Aglaopheniidae (Hydrozoa),"Postaire, Bautisse; Magalon, Helene; Bourmaud, Chloe A. -F.; Bruggemann, J. Henrich",2016,10.1016/j.ympev.2016.08.013,screened_by_title,N,title,NA,NA,NA,NA,WOS:000384964700003,MOLECULAR PHYLOGENETICS AND EVOLUTION,Article,37
A_2377,N,Phylogeography of western Pacific Leucetta 'chagosensis' (Porifera: Calcarea) from ribosomal DNA sequences:: implications for population history and conservation of the Great Barrier Reef World Heritage Area (Australia),"Wörheide, G; Hooper, JNA; Degnan, BM",2002,10.1046/j.1365-294X.2002.01570.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000177775600015,MOLECULAR ECOLOGY,Article,110
A_2378,N,"Ontogeny of swimming behaviour of two temperate clingfishes, Lepadogaster lepadogaster and L-purpurea (Gobiesocidae)","Faria, Ana M.; Goncalves, Emanuel J.",2010,10.3354/meps08692,screened_by_title,N,title,NA,NA,NA,NA,WOS:000281891100019,MARINE ECOLOGY PROGRESS SERIES,Article,20
